"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003018","vascular process in circulatory system","128/4952","269/16325",0.475836431226766,1.56866513323444,6.20554819325627,1.65095867170198e-09,5.07009408079678e-07,4.3072642819088e-07,"SLC22A5/ABCG2/SLC7A5/SLC6A6/HTR1D/C2CD4A/COMP/SLC4A4/PDE2A/CEACAM1/OXTR/SLC2A4/P2RY1/ATP1A2/KCNA5/SCNN1B/TACR2/EDN3/VEGFA/ATP2B4/P2RX1/SLC5A6/KCNMB1/F2RL1/SLC2A13/SLC13A3/SLC22A3/EDN2/KAT2B/ABCC2/FLVCR2/ATP1B2/SLC6A20/UCN/FGB/ECE1/KCNMA1/FGA/PTP4A3/AVPR1B/SLC12A2/CAV1/SLC6A9/SLC16A12/SLC7A1/SLC1A1/NPR1/AGTR1/PPARD/ADRB2/SLC2A1/BDKRB2/AGT/ATP2B1/GPER1/EDNRA/NHERF1/CD36/TJP3/PLOD3/HBB/EDNRB/CYSLTR1/BMP6/FERMT2/SLC8A2/CLDN5/SLC1A5/SLC29A1/CASR/RGS2/C2CD4B/CALCA/ATP2A3/HTR7/PDE3A/TEK/NOS1/SLC38A5/ARHGAP42/ADRA1A/SVEP1/SLC15A2/TRPM4/SLC8A1/FGG/ATP8A1/TRPV4/LEPR/ADRA2A/ABCB1/P2RY2/LRP2/SLC4A8/ACTA2/SLIT2/GPR4/SLC38A3/SERPINF2/VSTM4/ADRA1B/ABCC8/ANGPT1/ADRB3/AKAP12/SLC6A1/ADRA2C/TACR1/PRKG1/FOXC1/SLCO1C1/ZEB2/SLC22A2/GUCY1A1/KNG1/DRD5/SLC28A2/CD38/ADRB1/LEP/FOXC2/PTGS2/SMTNL1/SH3GL2/NPPC/CBS/AGTR2/CRP",128
"GO:0016064","immunoglobulin mediated immune response","95/4952","186/16325",0.510752688172043,1.68377173554293,6.18864253004077,2.34320693828975e-09,6.85332238808364e-07,5.82219388125428e-07,"EXO1/HSPD1/EXOSC3/C7/MAD2L2/CLU/ZP3/C2/IGHA2/CD46/FCER1A/IGHV3-72/ATAD5/IGHV3-7/IGHV3-74/FCMR/CD27/IGHA1/BTK/NOD2/CD19/IGLL5/IGHV3-21/FOXP3/FCER2/IGHV3-11/IGHV4-59/C1QA/IGHV3-48/CR2/IGHV3-49/IGHV3-23/IGHV3-15/IGHV3-16/SHLD1/IGHG1/IGHV5-51/IGHG3/IGHV3-66/IGKC/IGHV2-5/TNFSF4/IGHV1-58/IGLC3/IGHV3-13/C1QC/IGHV3-73/CD40LG/IGHV6-1/CD55/IGHV1-18/C17orf99/IGHV4-39/C1QB/CSF2RB/IGHV3-53/AICDA/CFI/IGLC6/IGLL1/IGHV3-35/IGHV4-28/FCRLB/TREM2/IGLC2/IGHV3-30/IGHV4-4/IGHV4-34/IGHG4/CR1/IGHV7-4-1/IGHV3-43/IGLC7/IGHV3-64D/C4BPB/IL13RA2/IGHV2-26/IGHV1-3/BATF/IGHV3-33/IGHV3-38/C6/IL10/IGHV3-64/IGHV3-20/XCL1/IGHV2-70D/C9/IGHV1-69D/IGHV2-70/IGHE/FOXJ1/IGHV4-61/IGHV1-24/IGHV8-51-1",95
"GO:0090257","regulation of muscle system process","111/4952","228/16325",0.486842105263158,1.60494696454383,6.06985539581317,3.95516850086504e-09,1.10312987533071e-06,9.37156556584403e-07,"GTF2IRD1/MYL9/OXTR/CNN1/PDE9A/TNNI3/ATP1A2/ACACB/PPP1R12B/TACR2/EDN3/ATP2B4/P2RX1/ANK2/SRI/P2RX4/TPM1/HAND2/PI16/MIR17HG/SLC9A1/DSC2/EDN2/MYOCD/PLN/FBXO32/TNNT1/CHGA/UCN/ITGA2/CASQ2/STC1/AKAP6/CAV1/CTNNA3/CACNB1/CASQ1/NMU/ADRB2/PDE5A/DMD/AGT/ATP2B1/GPER1/SMAD7/SGCA/RGS2/MIR145/CALCA/PIK3CG/SPHK1/NOS1/DMPK/ARHGAP42/ADRA1A/KIT/TRPM4/SLC8A1/IL6ST/TRPV4/CLIC2/AKAP9/ADRA2A/HRC/SLC8A3/GSTM2/CHRNA3/GATA4/TNNT2/TIFAB/MIR25/ADA/CHRNB4/PDE4D/MYBPC3/KCNA1/ATP2A1/NMUR2/ADRA1B/CHRM2/ABCC8/SCN4A/SPX/TNNT3/MSTN/MYH7B/CACNB2/ADRA2C/IGF1/TACR1/PRKG1/NR4A3/CACNA1C/SLN/FKBP1B/STRIT1/FGF13/GUCY1A1/MYBPH/KCNB2/TNNC2/PTGS2/MYMK/OXT/CACNG1/MLIP/MYL2/TRIM63/GATA5/PROK2/NKX2-5",111
"GO:0006814","sodium ion transport","116/4952","241/16325",0.481327800829876,1.5867682448602,6.05541877299328,4.13089989133936e-09,1.10312987533071e-06,9.37156556584403e-07,"SLC22A5/TESC/CNNM4/SLC6A6/GPD1L/SLC4A11/SGK1/SLC20A1/CHP1/SLC17A7/SLC4A4/FXYD5/ANK3/ATP1A2/SLC17A4/SLC23A1/SLC5A11/SCNN1B/SCN9A/ATP2B4/SLC5A6/TRPV3/PCSK9/CNGB1/NEDD4L/SLC9A3/P2RX4/SLC17A8/SLC9A9/SCN11A/SLC13A3/SLC9A1/SCN7A/SLC6A19/SCN4B/SCN2B/ATP1B2/SLC6A20/SLC12A2/SLMAP/ASIC1/SLC22A4/SCNN1G/SLC6A9/CLCNKB/CNGA3/FXYD6/SLC9A2/ADRB2/PER1/DMD/AGT/EDNRA/NHERF1/SLC9A7/EDNRB/SLC28A3/SLC5A7/SLC8A2/FXYD4/KCNK3/NOS1/SCN3A/DMPK/SLC38A5/CNGA1/OSR1/KCNK9/SLC4A10/DRD2/TRPM4/SLC8A1/SERPINE2/SLC6A14/TRPM2/SLC9A5/SLC8A3/CNTN1/SLC9B2/SCN3B/SLC5A2/SCN1B/SLC4A8/GRP/SLC38A3/SLC24A4/SLC38A4/SCN4A/NKAIN3/HCN1/SLC5A10/GRIN2A/SLC17A1/SLC13A2/SLC10A2/SLC6A1/SLC10A4/FXYD1/ASIC4/ASIC3/SLC6A8/SLC24A2/SLC6A3/SLC13A1/FGF13/SLC13A5/SPTBN4/SLC34A1/SLC34A2/SLC38A11/ATP6V1B1/SLC5A4/CATSPER4/SLC9C1/NKX2-5/HCN2",116
"GO:0060047","heart contraction","115/4952","240/16325",0.479166666666667,1.57964374663436,5.96928527667895,6.65924284197982e-09,1.70421123064333e-06,1.44780117402166e-06,"APLN/GPD1L/POPDC2/CORIN/TNNI3/ATP1A2/GNAO1/KCNA5/SCN9A/EDN3/ATP2B4/ANK2/NEDD4L/SRI/POPDC1/P2RX4/TPM1/SCN11A/GSN/EPAS1/SLC9A1/ADORA3/SCN7A/APELA/DSC2/EDN2/SCN4B/SCN2B/PLN/ATP1B2/CHGA/UCN/NUP155/CASQ2/STC1/CAV1/FLNA/THRB/CTNNA3/SLC1A1/SGCG/TH/PDE5A/IRX3/DES/DMD/CACNA1H/AGT/ATP2B1/EDNRA/SMAD7/ATP2B3/EDNRB/HSPB7/SLC8A2/RGS2/ATP2A3/PIK3CG/NOS1/SCN3A/DMPK/ADRA1A/PPP1R13L/MAP2K6/DRD2/TRPM4/SLC8A1/CACNA2D1/CACNA1D/TMIGD3/CLIC2/AKAP9/HRC/SLC8A3/GSTM2/SCN3B/GATA4/SCN1B/TNNT2/ADA/PDE4D/MYBPC3/ATP2A1/ADRA1B/CHRM2/SHOX2/GJC1/S100A1/SCN4A/SPX/KCNIP1/MYH7B/CACNB2/ATP2B2/FXYD1/TBX5/CACNA1C/FKBP1B/FGF13/KCND3/TBX18/SPTBN4/MYH6/ADRB1/KCNE5/TCAP/OXT/MC3R/MYL2/CHRFAM7A/AGTR2/CSRP3/TTN/TRDN/NKX2-5",115
"GO:0003015","heart process","117/4952","248/16325",0.471774193548387,1.5552733662515,5.8142843727301,1.51047474025151e-08,3.7109343418499e-06,3.15259927891651e-06,"APLN/GPD1L/POPDC2/CORIN/TNNI3/ATP1A2/GNAO1/KCNA5/SCN9A/NOX4/EDN3/ATP2B4/ANK2/NEDD4L/SRI/POPDC1/P2RX4/TPM1/SCN11A/GSN/EPAS1/SLC9A1/ADORA3/SCN7A/APELA/DSC2/EDN2/SCN4B/SCN2B/PLN/ATP1B2/CHGA/UCN/NUP155/CASQ2/STC1/CAV1/FLNA/THRB/CTNNA3/SLC1A1/SGCG/TH/PDE5A/IRX3/DES/DMD/CACNA1H/AGT/ATP2B1/EDNRA/SMAD7/ATP2B3/EDNRB/HSPB7/SLC8A2/RGS2/ATP2A3/PIK3CG/NOS1/SCN3A/DMPK/ADRA1A/PPP1R13L/MAP2K6/DRD2/TRPM4/SLC8A1/CACNA2D1/CACNA1D/TMIGD3/CLIC2/AKAP9/HRC/SLC8A3/GSTM2/SCN3B/GATA4/SCN1B/TNNT2/ADA/PDE4D/MYBPC3/ATP2A1/ADRA1B/CHRM2/SHOX2/GJC1/S100A1/SCN4A/SPX/KCNIP1/MYH7B/CACNB2/ATP2B2/FXYD1/TBX5/WWTR1/CACNA1C/FKBP1B/FGF13/KCND3/TBX18/SPTBN4/MYH6/ADRB1/KCNE5/TCAP/OXT/MC3R/MYL2/CHRFAM7A/AGTR2/CSRP3/TTN/TRDN/NKX2-5",117
"GO:0035725","sodium ion transmembrane transport","91/4952","182/16325",0.5,1.6483239095315,5.80365650425671,1.93705479083715e-08,4.57591943281607e-06,3.8874415377246e-06,"TESC/CNNM4/SLC6A6/SLC4A11/SLC20A1/CHP1/SLC17A7/SLC4A4/FXYD5/ANK3/ATP1A2/SLC17A4/SLC23A1/SLC5A11/SCNN1B/SCN9A/ATP2B4/SLC5A6/TRPV3/PCSK9/CNGB1/NEDD4L/SLC9A3/SLC17A8/SLC9A9/SCN11A/SLC13A3/SLC9A1/SCN7A/SLC6A19/SCN4B/SCN2B/ATP1B2/SLC6A20/SLC12A2/SLMAP/ASIC1/SCNN1G/SLC6A9/CNGA3/FXYD6/SLC9A2/DMD/AGT/SLC9A7/SLC28A3/SLC8A2/FXYD4/KCNK3/NOS1/SCN3A/SLC38A5/CNGA1/OSR1/KCNK9/SLC4A10/TRPM4/SLC8A1/SLC6A14/TRPM2/SLC9A5/SLC8A3/SLC9B2/SCN3B/SLC5A2/SCN1B/SLC4A8/GRP/SLC24A4/SLC38A4/SCN4A/HCN1/SLC5A10/GRIN2A/SLC17A1/SLC13A2/SLC6A1/FXYD1/ASIC4/ASIC3/SLC6A8/SLC24A2/SLC6A3/SLC13A1/FGF13/SLC13A5/SLC34A1/SLC34A2/SLC5A4/SLC9C1/HCN2",91
"GO:0001508","action potential","84/4952","165/16325",0.509090909090909,1.67829343515935,5.77836537050382,2.35533922768096e-08,5.35796056904313e-06,4.55181931836823e-06,"GPD1L/GNA11/ANK3/ATP1A2/KCNA5/SCN9A/P2RX1/ANK2/NEDD4L/SRI/P2RX4/SCN11A/SLC9A1/SCN7A/DSC2/KCNB1/SCN4B/SCN2B/NUP155/CLCN2/CNR1/SLMAP/AKAP6/CAV1/FLNA/CTNNA3/DMD/GPER1/CD36/SLC8A2/KCNK3/NOS1/SCN3A/ADRA1A/KCNA3/CHRNA1/KCNK9/CLCN1/GPR88/TRPM4/SLC8A1/KCNJ11/CACNA2D1/CNR2/CACNA1D/AKAP9/KCNA6/KCNG3/SCN3B/SCN1B/CHRNB4/KCNA1/ABCC8/GJC1/SCN4A/KCNV2/NDP/HCN1/KCNS3/CACNB2/GRIA1/TACR1/CNTNAP1/KCNK2/KCNS1/AKAP7/KCNS2/CACNA1C/KCNA10/FKBP1B/FGF13/GRIK2/NRCAM/KCNG1/KCND3/TBX18/KCNB2/KCNE5/KCNA2/KCNA4/CLDN19/KCNA7/GLRA1/HCN2",84
"GO:0007631","feeding behavior","55/4952","96/16325",0.572916666666667,1.88870447967151,5.7625299711703,3.62406461985416e-08,7.94964460540867e-06,6.75356703782597e-06,"STRA6/APLN/GDF15/DMBX1/OXTR/CPT1A/NEGR1/PYY/P2RY1/HAND2/UCN/NPSR1/CNR1/CNTFR/TH/NMU/INSL5/DACH1/PPY/NPY/CNTN2/CALCA/NPW/ATP8A2/MC1R/UCHL1/DRD2/LEPR/HCRT/POU4F1/SLC24A4/NMUR2/NPY1R/ADRB3/SGIP1/ASIP/REN/TACR1/NR4A3/CARTPT/GCG/OPRD1/EN1/RETN/GPR171/NPY5R/HTR2C/LEP/OXT/GAL/MC3R/TBR1/AGRP/PRLHR/IAPP",55
"GO:0055074","calcium ion homeostasis","143/4952","321/16325",0.445482866043614,1.46860011877262,5.59508554104014,4.15450424615553e-08,8.70303823812443e-06,7.39360752478754e-06,"CEMIP/PLCE1/SLC25A23/SCGN/STIM1/STC2/DHRS7C/CYP27B1/ELANE/JPH1/SLC35G1/P2RY1/TNNI3/ATP1A2/CCL23/CXCL12/GPR3/EDN3/ATP2B4/P2RX1/ANK2/CNGB1/SRI/PLCL2/JPH2/PTK2B/EDN2/PLN/VDR/PRKCB/CASQ2/PLCG2/LIME1/NPSR1/JPH4/CNR1/STC1/AKAP6/CAV1/P2RY4/FLNA/CASQ1/GRINA/RYR3/DMD/ATP2B1/GPER1/EDNRA/ATP13A4/BDKRB1/CHD7/ATP2B3/F2/CCR2/CCL15/SLC8A2/CASR/SYPL2/CCL14/CCL8/CALCA/ATP2A3/PTH1R/ERO1A/BCL2/CCL13/DMPK/TRPC7/CALB1/WNT5A/CXCL11/THY1/DRD2/SLC8A1/CD19/TRPM2/TRPV4/CLIC2/HRC/SLC8A3/TNFSF11/GSTM2/CCL21/ITGB3/CCL19/SNCA/SV2B/SLC25A27/PDE4D/ATP2A1/SLC24A4/FGFR1/ITPR1/MICU3/CCL3/CDH23/TRPC6/GP1BA/CCL5/CCL11/MYH7B/CACNB2/PLCB4/ATP2B2/GRIA1/SNX10/FGF2/CALB2/JPH3/CCR7/CACNA1C/KL/FGF23/SLC24A2/FKBP1B/GRIK2/DRD5/TRPA1/TRPV6/TSPOAP1/XCR1/HTR2C/XCL1/FZD9/IL13/GPR12/TRPM8/NPPC/TUNAR/NTSR1/GP9/CALCB/ATP6V1B1/CCL1/TRPC5/CSRP3/TRPV5/GCM2/TRDN/GRM1/CTRC/GRM5/METTL21C",143
"GO:0006874","intracellular calcium ion homeostasis","134/4952","297/16325",0.451178451178451,1.48737645708567,5.59331393838088,4.3729983305173e-08,8.70303823812443e-06,7.39360752478754e-06,"CEMIP/PLCE1/SLC25A23/SCGN/STIM1/STC2/DHRS7C/ELANE/JPH1/SLC35G1/P2RY1/TNNI3/ATP1A2/CCL23/CXCL12/GPR3/EDN3/ATP2B4/P2RX1/ANK2/CNGB1/SRI/PLCL2/JPH2/PTK2B/EDN2/PLN/VDR/PRKCB/CASQ2/PLCG2/LIME1/NPSR1/JPH4/CNR1/STC1/AKAP6/CAV1/P2RY4/FLNA/CASQ1/GRINA/RYR3/DMD/ATP2B1/GPER1/EDNRA/ATP13A4/BDKRB1/CHD7/ATP2B3/F2/CCR2/CCL15/SLC8A2/CASR/SYPL2/CCL14/CCL8/CALCA/ATP2A3/PTH1R/ERO1A/BCL2/CCL13/DMPK/TRPC7/CALB1/WNT5A/CXCL11/THY1/DRD2/SLC8A1/CD19/TRPM2/TRPV4/CLIC2/HRC/SLC8A3/GSTM2/CCL21/ITGB3/CCL19/SNCA/SV2B/SLC25A27/PDE4D/ATP2A1/SLC24A4/ITPR1/MICU3/CCL3/CDH23/TRPC6/GP1BA/CCL5/CCL11/MYH7B/CACNB2/PLCB4/ATP2B2/GRIA1/FGF2/CALB2/JPH3/CCR7/CACNA1C/SLC24A2/FKBP1B/GRIK2/DRD5/TRPA1/TSPOAP1/XCR1/HTR2C/XCL1/FZD9/IL13/GPR12/TRPM8/NPPC/TUNAR/NTSR1/GP9/CALCB/CCL1/TRPC5/CSRP3/GCM2/TRDN/GRM1/CTRC/GRM5/METTL21C",134
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","92/4952","187/16325",0.491978609625668,1.62188021044811,5.64376310422928,4.39261128918687e-08,8.70303823812443e-06,7.39360752478754e-06,"INHBA/GCNT2/RIPK2/SLC30A10/PDE8A/RAP1A/CD44/P2RY1/FGF19/GLIPR2/ALKAL1/NOX4/VEGFA/F2RL1/HAND2/APELA/BMP2/PTK2B/ARRB1/CHI3L1/CXCL17/FGB/IL1A/NPSR1/FGA/NRXN1/FGF20/FGFR2/PLA2G5/BMP4/PDGFD/GPER1/CD36/FGF18/MIF/FERMT2/DUSP15/CASR/MAPK3/ALKAL2/TEK/ADRA1A/DRD2/NOD2/FGG/NDRG4/DDR2/FGF10/TRPV4/TNFAIP8L3/TNFSF11/CCL21/SLAMF1/ITGB3/ACTA2/CCL19/FGFR4/S100A7/CSF1R/SERPINF2/FGF8/CCL3/ANGPT1/AKAP12/PDGFRA/ARHGAP8/CD4/IGF1/SCIMP/FGF2/NRG1/CCR7/TREM2/GCG/FGF23/NODAL/NECAB2/FGF21/GPR55/NPY5R/HTR2C/MIR27B/FFAR4/FPR2/ADCYAP1/EPO/CHRFAM7A/FGF4/OPRM1/ERBB4/OR2AT4/IAPP",92
"GO:0042330","taxis","184/4952","435/16325",0.422988505747126,1.39444413495998,5.50217341571369,5.77595426329433e-08,1.10862222141106e-05,9.41822542208882e-06,"IL6R/DPEP1/MET/VEGFD/WNT3/WNT7B/CMTM5/ELANE/CXCL3/UNC5C/NTN1/PADI2/PTN/CXCL5/ANOS1/CCL23/CXCL12/ACKR2/CXCL1/EDN3/VEGFA/PLAU/PPBP/CMTM8/IL23A/F2RL1/P2RX4/LPAR1/PTGDR2/LEF1/CXCL8/PTK2B/EDN2/CHGA/ITGA2/CXCL17/MMP28/FOSL1/SLIT3/SLC12A2/PERP/CXCL2/GAB1/CMTM7/SEMA3G/P2RY12/IL16/CCL28/AGTR1/EPHA7/TREM1/SERPIND1/ANGPT2/BMP4/PLD1/PDGFD/JAM3/CTSG/BIN2/BSG/JAML/LGALS3/EDNRB/CYSLTR1/SCG2/FGF18/MIF/CCR2/STAP1/CCL15/GDNF/CASR/CCR8/CCL14/MAPK3/F7/CCL8/CALCA/PIK3CG/LSP1/PLXNA3/SERPINE1/CCL13/CXCL6/CCR10/KIT/WNT5A/CXCL11/SEMA3E/TRPM4/CX3CR1/SEMA4G/NOD2/PGF/CNR2/CCL26/NEDD9/TRPM2/FGF10/CMKLR1/TRPV4/ROBO2/TNFSF11/CCL24/ENPP2/S1PR1/LGR6/CSF1/CCL21/GPR15LG/SLAMF1/LBP/ITGB3/CXCR5/DEFB1/CCL19/RAC3/CYP19A1/NRG3/S100A7/CSF1R/SLIT2/SEMA3F/AIF1/XCL2/FGF8/FGFR1/CCL20/CCL3/NCKAP1L/ANGPT1/CCR9/BST1/CAMK1D/SFTPD/PDGFRA/CCL5/RIPOR2/TNFAIP6/CCL11/MSTN/LTB4R2/DOCK2/DUSP1/SPN/PF4/LOX/FGF2/NRG1/IL1B/RARRES2/OPN4/NTRK3/SEMA3D/ADAM8/FEZF2/CCR7/TREM2/CCL16/PTPRO/PIK3C2G/CKLF/THBS4/CXCL13/EFNA5/ACKR4/TIAM1/L1CAM/WNT3A/CCL3L1/IL10/TUBB2B/SAA1/FLRT2/XCR1/XCL1/FGF7/TAFA4/FPR2/COLEC10/FGF4/TBR1/CCL1/PROK2",184
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","70/4952","133/16325",0.526315789473684,1.73507779950684,5.6166190801545,6.21961201196892e-08,1.15760172659131e-05,9.83432750983411e-06,"PLPP1/PLCE1/GNA11/P2RY1/HOMER1/VEGFA/LPAR1/KISS1/CHGA/PRKCB/AVPR1B/BICD1/P2RY4/NRXN1/ADGRG1/P2RY12/PRKCG/AGTR1/GPR157/GAP43/AGT/EDNRA/NHERF1/EDNRB/F2/CASR/CALCA/LTB4R/PTH1R/PIK3CG/ADRA1A/MC1R/WNT5A/DRD2/CX3CR1/CMKLR1/ADRA2A/GRPR/S1PR1/GPR143/RASGRP4/HCRT/P2RY2/GPR4/GRP/NMUR2/ADRA1B/CHRM2/ITPR1/GNA15/NMUR1/PLCB4/TACR1/GPR27/OPRD1/ANO1/GNG13/MAS1/GPR55/DRD5/HTR2C/FFAR4/FPR2/MC3R/OPRM1/TRHR/CCKAR/NTSR2/GRM1/GRM5",70
"GO:0050804","modulation of chemical synaptic transmission","203/4952","489/16325",0.415132924335378,1.36854704963147,5.45997574400549,6.80552600538992e-08,1.22939825662073e-05,1.04442700955783e-05,"GRIN2D/LRP8/CA2/CA7/SLC6A6/FAM107A/PACSIN2/SCGN/KAT2A/GRIN2B/RAP1A/OXTR/NXPH4/GRIK3/SLC7A11/PDE9A/PTN/P2RY1/ATP1A2/GNAO1/PINK1/HOMER1/ARHGAP44/TACR2/P2RX1/BCHE/PLCL2/CNTN4/STX1A/CBLN2/CACNG8/ADORA3/KISS1/S100B/KCNB1/LARGE1/PTK2B/CPEB3/LGI1/UCN/ABHD6/GRIK5/PRKCB/GRIN3A/PRRT1/JPH4/CNR1/SLC12A2/ASIC1/SLC6A9/P2RY4/CAMKV/NRXN1/PRKCG/NEO1/SLC1A1/TMEM108/VAMP2/MPP2/EPHA7/NMU/FRRS1L/ADRB2/NPAS4/GPER1/CNTN2/LZTS1/SYT7/NEFH/GRIA4/SYNGR1/CCR2/SLC8A2/NXPH1/IGSF11/APBA1/CHRDL1/MEF2C/RELN/SYP/NLGN1/MAPK3/PRKAR2B/CDC20/NLGN4X/CACNG4/DMPK/CDH11/ADRA1A/CHRNA5/CLMP/CALB1/KIT/CPLX1/WNT5A/RIMS4/SLC4A10/VGF/PHF24/DRD2/MAPT/CX3CR1/TMEM25/DKK1/CNR2/CELF4/SERPINE2/SYT8/SCTR/AKAP5/NLGN3/ADRA2A/SNCG/SLC8A3/MAP1A/CHRNA3/CUX2/TSHZ3/GRM8/HCRT/GRM2/FBXO2/ITPKA/SLC4A8/PRKN/INA/SNCA/SV2B/NRG3/CHRNB4/SYT12/PENK/NEFL/SYT4/NGFR/CHRM2/RIMS3/STXBP1/SNAP25/MICU3/SYT11/ACP4/SYNE1/AKAP12/BDNF/GRIN2A/PCDH17/SLC6A1/GRIN3B/GRIA3/GRIA1/TACR1/NSG1/IL1B/CHRNA6/KCNK2/CAMK2A/CALB2/JPH3/AKAP7/NTNG1/SLC18A3/DLGAP2/MAP1B/LRRC4C/SORCS3/SLC24A2/RETN/ROR2/SYT5/NEURL1/SYN3/GUCY1A1/NGF/GRIK2/MIR324/WNT7A/GRM4/SNCAIP/WNT3A/DRD5/NPY5R/CD38/TSPOAP1/TUBB2B/NRXN2/RASGRF1/CACNG5/PTGS2/GRIA2/OXT/TNR/CBLN1/GRIK1/CHRFAM7A/GABRR1/NTF4/NR2E1/UNC13C/ADIPOQ/GRM1/GPR151/GRM5",203
"GO:0099177","regulation of trans-synaptic signaling","203/4952","490/16325",0.414285714285714,1.36575409646896,5.42430744008154,8.17652082174991e-08,1.39923627621552e-05,1.18871175533434e-05,"GRIN2D/LRP8/CA2/CA7/SLC6A6/FAM107A/PACSIN2/SCGN/KAT2A/GRIN2B/RAP1A/OXTR/NXPH4/GRIK3/SLC7A11/PDE9A/PTN/P2RY1/ATP1A2/GNAO1/PINK1/HOMER1/ARHGAP44/TACR2/P2RX1/BCHE/PLCL2/CNTN4/STX1A/CBLN2/CACNG8/ADORA3/KISS1/S100B/KCNB1/LARGE1/PTK2B/CPEB3/LGI1/UCN/ABHD6/GRIK5/PRKCB/GRIN3A/PRRT1/JPH4/CNR1/SLC12A2/ASIC1/SLC6A9/P2RY4/CAMKV/NRXN1/PRKCG/NEO1/SLC1A1/TMEM108/VAMP2/MPP2/EPHA7/NMU/FRRS1L/ADRB2/NPAS4/GPER1/CNTN2/LZTS1/SYT7/NEFH/GRIA4/SYNGR1/CCR2/SLC8A2/NXPH1/IGSF11/APBA1/CHRDL1/MEF2C/RELN/SYP/NLGN1/MAPK3/PRKAR2B/CDC20/NLGN4X/CACNG4/DMPK/CDH11/ADRA1A/CHRNA5/CLMP/CALB1/KIT/CPLX1/WNT5A/RIMS4/SLC4A10/VGF/PHF24/DRD2/MAPT/CX3CR1/TMEM25/DKK1/CNR2/CELF4/SERPINE2/SYT8/SCTR/AKAP5/NLGN3/ADRA2A/SNCG/SLC8A3/MAP1A/CHRNA3/CUX2/TSHZ3/GRM8/HCRT/GRM2/FBXO2/ITPKA/SLC4A8/PRKN/INA/SNCA/SV2B/NRG3/CHRNB4/SYT12/PENK/NEFL/SYT4/NGFR/CHRM2/RIMS3/STXBP1/SNAP25/MICU3/SYT11/ACP4/SYNE1/AKAP12/BDNF/GRIN2A/PCDH17/SLC6A1/GRIN3B/GRIA3/GRIA1/TACR1/NSG1/IL1B/CHRNA6/KCNK2/CAMK2A/CALB2/JPH3/AKAP7/NTNG1/SLC18A3/DLGAP2/MAP1B/LRRC4C/SORCS3/SLC24A2/RETN/ROR2/SYT5/NEURL1/SYN3/GUCY1A1/NGF/GRIK2/MIR324/WNT7A/GRM4/SNCAIP/WNT3A/DRD5/NPY5R/CD38/TSPOAP1/TUBB2B/NRXN2/RASGRF1/CACNG5/PTGS2/GRIA2/OXT/TNR/CBLN1/GRIK1/CHRFAM7A/GABRR1/NTF4/NR2E1/UNC13C/ADIPOQ/GRM1/GPR151/GRM5",203
"GO:0006935","chemotaxis","183/4952","434/16325",0.421658986175115,1.39006117716251,5.43460606961971,8.20131975639183e-08,1.39923627621552e-05,1.18871175533434e-05,"IL6R/DPEP1/MET/VEGFD/WNT3/WNT7B/CMTM5/ELANE/CXCL3/UNC5C/NTN1/PADI2/PTN/CXCL5/ANOS1/CCL23/CXCL12/ACKR2/CXCL1/EDN3/VEGFA/PLAU/PPBP/CMTM8/IL23A/F2RL1/P2RX4/LPAR1/PTGDR2/LEF1/CXCL8/PTK2B/EDN2/CHGA/ITGA2/CXCL17/MMP28/FOSL1/SLIT3/SLC12A2/PERP/CXCL2/GAB1/CMTM7/SEMA3G/P2RY12/IL16/CCL28/AGTR1/EPHA7/TREM1/SERPIND1/ANGPT2/BMP4/PLD1/PDGFD/JAM3/CTSG/BIN2/BSG/JAML/LGALS3/EDNRB/CYSLTR1/SCG2/FGF18/MIF/CCR2/STAP1/CCL15/GDNF/CASR/CCR8/CCL14/MAPK3/F7/CCL8/CALCA/PIK3CG/LSP1/PLXNA3/SERPINE1/CCL13/CXCL6/CCR10/KIT/WNT5A/CXCL11/SEMA3E/TRPM4/CX3CR1/SEMA4G/NOD2/PGF/CNR2/CCL26/NEDD9/TRPM2/FGF10/CMKLR1/TRPV4/ROBO2/TNFSF11/CCL24/ENPP2/S1PR1/LGR6/CSF1/CCL21/GPR15LG/SLAMF1/LBP/ITGB3/CXCR5/DEFB1/CCL19/RAC3/CYP19A1/NRG3/S100A7/CSF1R/SLIT2/SEMA3F/AIF1/XCL2/FGF8/FGFR1/CCL20/CCL3/NCKAP1L/ANGPT1/CCR9/BST1/CAMK1D/SFTPD/PDGFRA/CCL5/RIPOR2/TNFAIP6/CCL11/MSTN/LTB4R2/DOCK2/DUSP1/SPN/PF4/LOX/FGF2/NRG1/IL1B/RARRES2/NTRK3/SEMA3D/ADAM8/FEZF2/CCR7/TREM2/CCL16/PTPRO/PIK3C2G/CKLF/THBS4/CXCL13/EFNA5/ACKR4/TIAM1/L1CAM/WNT3A/CCL3L1/IL10/TUBB2B/SAA1/FLRT2/XCR1/XCL1/FGF7/TAFA4/FPR2/COLEC10/FGF4/TBR1/CCL1/PROK2",183
